idno,gincdif,nuts2,eisced,eiscedf,eiscedm,domicil,n2_unrao25_2022,wkhtot,ipeqopt,inprdsc,ppltrst,trstprl,gndr,agea,cntry,marsts,chldhhe,uemp3m,mbtru,hinctnta,c_gini_2022,c_effectiveness_2022,n2_unrao25_2020,n2_unrao25_2021,c_gini_2020,c_gini_2021,c_effectiveness_2020,c_effectiveness_2021,eqi21_n2,eqi21_n2_lowME,eqi21_n2_highME
25421,5,CZ05,5,3,4.0,4,1.9,45,2,4,8,9,1,49,CZ,66,6,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25422,4,CZ03,5,4,3.0,3,1.5,48,3,2,5,4,2,58,CZ,5,6,1,3,2,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25424,4,CZ04,2,3,5.0,1,2.9,42,3,2,8,8,2,51,CZ,66,2,2,3,7,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25429,4,CZ03,3,4,3.0,4,1.5,888,4,3,6,5,2,43,CZ,3,1,2,3,5,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25436,2,CZ08,3,5,77.0,1,3.6,888,4,77,0,5,2,66,CZ,3,1,2,2,5,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25437,8,CZ05,2,5,5.0,4,1.9,666,2,2,4,0,2,18,CZ,6,2,2,3,88,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25452,2,CZ06,5,2,2.0,3,1.5,43,1,3,10,5,2,70,CZ,66,1,2,3,4,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25462,2,CZ08,5,4,5.0,1,3.6,45,2,1,4,3,1,42,CZ,6,2,2,3,7,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25465,5,CZ08,4,4,4.0,1,3.6,40,2,1,1,0,2,65,CZ,3,1,2,2,77,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25470,2,CZ04,3,3,5.0,1,2.9,55,1,88,5,10,1,41,CZ,6,2,2,3,77,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25481,2,CZ06,5,3,2.0,4,1.5,42,4,0,0,9,1,64,CZ,5,2,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25488,2,CZ02,3,2,3.0,3,1.2,888,1,1,9,7,1,60,CZ,3,1,2,3,2,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25493,4,CZ02,2,4,7.0,3,1.2,4,3,3,7,6,1,18,CZ,6,2,2,3,10,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25495,1,CZ05,4,3,6.0,4,1.9,40,5,4,3,1,2,32,CZ,6,6,2,3,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25509,2,CZ05,5,3,3.0,1,1.9,60,3,2,9,7,2,72,CZ,5,1,2,2,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25512,3,CZ06,4,4,4.0,3,1.5,40,3,1,4,1,1,42,CZ,6,1,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25516,3,CZ08,2,3,4.0,3,3.6,666,2,4,4,3,1,18,CZ,6,2,2,3,4,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25517,7,CZ02,7,7,7.0,4,1.2,888,2,4,6,77,1,44,CZ,3,2,2,3,77,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25519,2,CZ02,5,3,5.0,4,1.2,40,3,3,8,8,1,31,CZ,66,6,2,3,7,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25522,5,CZ02,2,2,3.0,1,1.2,888,3,2,7,9,1,40,CZ,2,6,1,3,6,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25535,2,CZ06,2,7,7.0,1,1.5,666,2,3,8,7,2,19,CZ,6,2,2,3,9,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25540,1,CZ06,3,3,3.0,4,1.5,40,3,3,8,6,2,71,CZ,5,1,2,2,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25546,1,CZ06,3,3,3.0,1,1.5,40,1,2,5,8,2,80,CZ,5,1,2,2,1,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25554,3,CZ05,7,3,2.0,4,1.9,40,2,3,8,9,1,70,CZ,3,1,2,2,4,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25562,2,CZ06,4,3,3.0,4,1.5,666,2,1,8,5,2,37,CZ,66,6,2,3,5,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25565,3,CZ01,4,4,4.0,1,1.5,48,4,3,5,5,2,28,CZ,6,2,1,3,4,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25573,4,CZ08,6,3,3.0,1,3.6,50,2,4,4,0,2,29,CZ,6,2,1,3,3,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25576,3,CZ06,4,5,3.0,4,1.5,50,2,0,1,2,1,71,CZ,3,1,2,2,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25577,4,CZ08,4,3,7.0,1,3.6,40,1,2,10,10,2,69,CZ,66,2,2,3,5,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25581,4,CZ01,4,4,5.0,1,1.5,55,1,2,6,2,2,67,CZ,5,1,2,2,3,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25586,2,CZ04,2,2,2.0,3,2.9,40,8,88,0,0,1,37,CZ,66,6,1,3,77,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25617,2,CZ03,6,4,3.0,4,1.5,40,2,2,3,7,1,37,CZ,66,2,1,3,10,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25627,2,CZ05,6,5,4.0,3,1.9,666,2,4,9,5,2,22,CZ,6,2,2,3,88,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25633,4,CZ06,4,5,5.0,4,1.5,42,2,3,6,8,2,28,CZ,6,2,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25634,1,CZ06,3,2,3.0,4,1.5,40,3,4,8,6,2,90,CZ,5,1,2,2,1,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25650,2,CZ03,3,3,2.0,1,1.5,36,2,4,5,5,2,67,CZ,66,1,2,2,4,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25654,3,CZ04,3,3,3.0,1,2.9,40,2,3,8,10,1,49,CZ,3,2,1,3,2,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25658,2,CZ02,3,3,3.0,4,1.2,48,2,2,4,6,1,42,CZ,6,2,2,3,6,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25663,5,CZ05,5,4,5.0,3,1.9,40,1,2,2,7,2,25,CZ,6,6,2,3,3,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25670,2,CZ03,5,4,5.0,1,1.5,888,1,1,9,5,1,61,CZ,66,1,2,3,3,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25678,2,CZ02,3,3,5.0,4,1.2,666,1,4,6,7,2,24,CZ,6,2,2,3,77,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25684,2,CZ05,3,4,3.0,1,1.9,40,3,1,8,2,1,59,CZ,66,2,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25687,4,CZ04,4,7,4.0,3,2.9,48,2,2,6,3,1,23,CZ,6,2,2,3,88,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25697,8,CZ05,2,3,3.0,3,1.9,666,5,88,6,0,2,18,CZ,6,2,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25699,2,CZ05,4,2,2.0,3,1.9,888,3,2,3,1,2,67,CZ,3,1,2,3,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25705,1,CZ01,4,3,3.0,1,1.5,44,3,3,2,5,2,63,CZ,66,1,1,2,7,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25706,3,CZ02,2,7,6.0,4,1.2,666,3,3,6,7,2,18,CZ,6,2,2,3,77,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25707,1,CZ02,6,5,3.0,3,1.2,40,2,3,5,2,1,32,CZ,3,2,2,3,3,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25721,1,CZ05,6,7,4.0,1,1.9,43,8,2,3,5,2,28,CZ,6,2,1,3,8,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25737,8,CZ04,3,3,3.0,1,2.9,888,3,0,88,0,2,68,CZ,66,1,2,2,77,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25744,1,CZ05,4,2,2.0,1,1.9,50,2,4,4,5,1,66,CZ,6,2,1,2,1,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25746,3,CZ04,3,3,3.0,4,2.9,40,1,2,6,5,2,33,CZ,6,2,2,3,77,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25749,4,CZ03,4,5,5.0,4,1.5,40,5,4,8,7,1,49,CZ,66,6,2,3,4,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25764,4,CZ04,6,5,6.0,4,2.9,45,3,1,7,9,2,41,CZ,6,2,2,3,77,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25769,3,CZ05,2,5,3.0,4,1.9,666,2,5,7,9,1,19,CZ,6,2,2,3,9,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25780,2,CZ02,4,4,7.0,4,1.2,40,3,4,5,0,2,56,CZ,3,6,1,3,4,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
25782,2,CZ03,4,5,5.0,3,1.5,37,3,88,10,3,2,35,CZ,66,2,2,3,6,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25784,3,CZ05,7,7,7.0,4,1.9,40,2,4,7,8,2,29,CZ,66,6,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25802,1,CZ06,7,4,7.0,4,1.5,888,5,2,1,2,2,35,CZ,66,6,2,3,8,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25810,5,CZ01,7,4,4.0,1,1.5,50,2,2,0,0,1,67,CZ,66,1,2,2,77,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25812,2,CZ01,6,4,4.0,1,1.5,888,2,3,7,88,2,27,CZ,6,2,2,3,6,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25813,2,CZ07,3,3,2.0,3,2.4,40,3,2,7,7,1,60,CZ,66,1,2,2,8,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
25820,1,CZ05,3,2,2.0,1,1.9,888,4,0,6,4,2,71,CZ,6,2,2,2,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25824,3,CZ04,5,2,3.0,3,2.9,666,3,1,8,2,2,61,CZ,5,2,2,3,1,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25825,8,CZ05,4,2,2.0,3,1.9,42,6,0,8,5,2,75,CZ,5,1,2,3,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25833,5,CZ01,5,7,7.0,1,1.5,8,3,2,1,5,2,21,CZ,6,2,2,3,77,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25861,1,CZ05,3,3,3.0,4,1.9,40,2,2,7,8,2,50,CZ,6,1,2,3,7,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25864,1,CZ06,3,3,3.0,3,1.5,50,2,4,6,9,2,49,CZ,66,6,2,3,10,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25878,3,CZ08,2,7,4.0,3,3.6,30,2,3,5,1,1,51,CZ,6,2,1,3,77,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25880,1,CZ03,4,3,4.0,3,1.5,50,1,5,10,7,1,26,CZ,6,2,2,3,6,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25893,3,CZ01,2,3,4.0,1,1.5,50,3,1,4,1,2,46,CZ,6,6,2,3,3,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25901,2,CZ03,2,6,7.0,4,1.5,666,1,2,7,8,1,18,CZ,6,2,2,3,6,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
25905,2,CZ07,3,5,5.0,3,2.4,48,5,2,7,8,1,52,CZ,3,1,1,2,2,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
25907,5,CZ05,2,4,5.0,3,1.9,666,2,2,5,0,2,18,CZ,6,2,2,3,88,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25912,3,CZ05,5,3,3.0,4,1.9,28,3,1,1,1,2,73,CZ,5,1,2,2,2,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25915,4,CZ05,5,4,2.0,4,1.9,40,3,2,9,2,2,38,CZ,66,6,2,3,3,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25918,2,CZ07,3,3,3.0,3,2.4,50,3,2,7,8,1,42,CZ,66,6,1,3,7,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
25922,5,CZ05,5,5,5.0,4,1.9,888,1,88,2,0,2,31,CZ,6,2,2,3,5,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25940,5,CZ06,4,7,7.0,1,1.5,45,1,2,7,5,1,36,CZ,6,2,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25949,2,CZ08,4,3,3.0,1,3.6,30,2,5,5,5,2,23,CZ,6,2,2,3,2,24.8,1.0939075,3.2,4.3,24.2,24.8,0.9111709,1.0706971,-0.555,-0.781609,-0.328391
25950,8,CZ04,2,7,7.0,1,2.9,666,5,4,4,6,1,17,CZ,6,2,2,3,10,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25961,1,CZ06,3,3,4.0,3,1.5,40,2,2,7,7,1,35,CZ,6,2,1,3,1,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
25964,5,CZ01,3,3,2.0,1,1.5,888,3,0,0,0,2,57,CZ,3,1,1,3,1,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
25965,2,CZ07,3,3,3.0,3,2.4,40,2,2,5,8,1,48,CZ,66,6,2,3,6,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
25973,2,CZ05,3,88,3.0,4,1.9,888,2,1,6,7,1,47,CZ,6,2,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
25988,2,CZ04,2,2,2.0,3,2.9,40,8,6,0,0,2,31,CZ,66,6,1,3,88,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
25989,4,CZ07,7,4,3.0,4,2.4,40,1,3,7,7,2,56,CZ,66,1,2,2,77,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
26005,5,CZ03,6,3,2.0,4,1.5,42,1,3,3,9,1,54,CZ,66,6,2,3,8,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26007,4,CZ02,2,4,3.0,4,1.2,666,1,4,3,5,1,78,CZ,5,2,2,3,77,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26011,2,CZ02,4,4,2.0,4,1.2,45,2,4,8,8,2,21,CZ,6,2,1,3,7,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26014,8,CZ02,3,4,2.0,3,1.2,45,2,0,5,2,1,73,CZ,66,1,2,2,5,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26028,5,CZ06,6,3,3.0,3,1.5,43,2,3,7,7,1,55,CZ,66,1,2,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
26030,5,CZ02,5,5,4.0,4,1.2,95,3,1,6,7,1,66,CZ,1,1,2,3,77,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26035,3,CZ02,5,5,3.0,3,1.2,60,4,3,7,6,2,22,CZ,6,2,1,3,10,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26040,4,CZ05,6,5,4.0,4,1.9,40,2,5,4,0,1,46,CZ,3,1,1,3,5,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
26056,2,CZ03,5,5,5.0,3,1.5,160,2,2,9,3,2,31,CZ,6,6,2,3,4,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26064,5,CZ07,7,5,5.0,1,2.4,40,2,4,8,8,2,47,CZ,3,6,2,3,77,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
26071,1,CZ07,5,3,3.0,4,2.4,40,1,2,4,2,2,83,CZ,5,1,2,2,1,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
26072,2,CZ02,3,5,2.0,1,1.2,42,3,77,3,6,1,38,CZ,66,6,2,3,5,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26075,4,CZ03,6,3,7.0,1,1.5,42,2,2,6,7,2,29,CZ,6,2,1,3,2,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26078,4,CZ06,4,88,3.0,4,1.5,888,4,2,5,6,2,74,CZ,5,1,2,3,1,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
26080,2,CZ02,3,5,4.0,3,1.2,48,3,1,6,2,2,42,CZ,3,1,1,3,4,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26082,4,CZ03,5,3,3.0,1,1.5,48,2,4,5,7,1,48,CZ,3,1,1,3,77,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26112,2,CZ04,5,5,5.0,4,2.9,25,2,2,7,3,2,24,CZ,6,2,2,3,7,24.8,1.0939075,3.5,3.8,24.2,24.8,0.9111709,1.0706971,-0.747,-0.941005,-0.552995
26116,3,CZ02,7,4,3.0,1,1.2,46,2,2,0,3,1,76,CZ,66,1,2,2,7,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26119,3,CZ03,5,5,4.0,4,1.5,40,2,0,4,7,1,41,CZ,66,2,2,3,7,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26125,3,CZ06,2,3,1.0,3,1.5,45,5,0,5,5,2,82,CZ,1,1,2,3,88,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
26135,3,CZ05,4,2,2.0,3,1.9,40,2,2,5,5,2,53,CZ,66,6,2,3,88,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
26142,5,CZ03,4,4,3.0,1,1.5,50,2,2,2,2,2,63,CZ,3,1,2,3,2,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26146,2,CZ05,3,5,5.0,4,1.9,888,3,2,5,4,2,36,CZ,66,6,1,3,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
26155,1,CZ02,7,7,4.0,3,1.2,40,3,1,5,5,2,82,CZ,3,1,2,2,1,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26167,3,CZ02,4,7,4.0,1,1.2,35,2,3,7,2,2,65,CZ,66,1,2,3,5,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26176,4,CZ01,4,7,7.0,1,1.5,40,2,1,4,4,1,46,CZ,3,1,2,3,9,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
26199,1,CZ05,3,3,4.0,4,1.9,168,2,2,3,9,1,61,CZ,66,1,1,2,6,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.233,-0.447679,-0.018321
26203,1,CZ01,4,3,3.0,1,1.5,168,3,1,8,0,2,45,CZ,6,6,2,3,6,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
26209,4,CZ02,4,5,5.0,4,1.2,40,4,3,8,7,1,36,CZ,6,2,2,3,8,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26211,4,CZ02,4,5,4.0,3,1.2,40,5,4,7,6,2,40,CZ,66,6,2,3,77,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26213,4,CZ02,7,5,5.0,3,1.2,50,1,1,9,6,1,49,CZ,66,6,2,3,10,24.8,1.0939075,1.7,2.2,24.2,24.8,0.9111709,1.0706971,-0.416,-0.652595,-0.179405
26225,2,CZ06,4,3,3.0,4,1.5,70,2,2,8,4,1,59,CZ,6,2,2,2,77,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
26239,4,CZ01,4,7,7.0,1,1.5,36,1,2,2,4,1,61,CZ,3,1,2,3,2,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
26240,4,CZ03,7,5,5.0,1,1.5,42,2,4,7,2,2,50,CZ,3,6,2,3,7,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
26247,2,CZ01,4,5,3.0,1,1.5,40,3,0,4,5,1,43,CZ,6,2,2,3,5,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
26256,3,CZ07,4,4,4.0,4,2.4,40,1,4,6,3,2,52,CZ,66,6,1,2,8,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
26258,1,CZ06,3,4,77.0,4,1.5,42,3,3,2,0,2,56,CZ,1,6,2,3,6,24.8,1.0939075,2.1,2.1,24.2,24.8,0.9111709,1.0706971,-0.34,-0.5459590000000001,-0.134041
26263,1,CZ01,2,4,3.0,1,1.5,40,2,4,5,8,1,20,CZ,6,2,2,3,88,24.8,1.0939075,2.2,2.2,24.2,24.8,0.9111709,1.0706971,-0.184,-0.48473,0.11673
26267,2,CZ07,5,3,3.0,4,2.4,60,2,0,3,3,1,57,CZ,3,1,2,2,2,24.8,1.0939075,2.2,2.0,24.2,24.8,0.9111709,1.0706971,-0.461,-0.6781900000000001,-0.24381
26275,4,CZ03,3,3,3.0,3,1.5,30,2,3,8,5,2,41,CZ,3,6,2,3,77,24.8,1.0939075,1.8,2.2,24.2,24.8,0.9111709,1.0706971,-0.446,-0.655646,-0.236354
