idno,gincdif,nuts2,wkhtot,agea,cntry,eqi21_n2,eqi21_n2_lowME,eqi21_n2_highME,inc_redist,resp_ed,fath_ed,moth_ed,educ_mob_father,educ_mob_mother,educ_mob_avg,educ_mob_avg_category,EQI,domicile,unemp_nuts2,equality_importance,social_ties,gen_trust,gov_trust,income_decile,gender,union_member,child_ever,marital_status,unemp_ever,cntry_name,educ_mob_avg_bins
23623,3,LT02,,31,France,-0.344,-0.750751,0.062751,2,1.0,1.0,1.0,6.0,6.0,6.0,0,1,4.0,3,2,,2,1.0,,0,0.0,0.0,0.0,1.0,France,Low
23625,5,LT02,,66,France,-0.344,-0.750751,0.062751,3,6.0,1.0,1.0,11.0,11.0,11.0,2,1,3.0,3,1,0,0,2.0,2,1,0.0,1.0,2.0,0.0,France,Very High
23630,3,LT02,40.0,53,France,-0.344,-0.750751,0.062751,2,6.0,4.0,4.0,8.0,8.0,8.0,2,1,3.0,3,2,2,3,3.0,10,0,0.0,1.0,,0.0,France,High
23639,2,LT02,40.0,81,France,-0.344,-0.750751,0.062751,1,3.0,0.0,0.0,9.0,9.0,9.0,2,1,4.0,3,1,1,1,2.0,3,1,0.0,1.0,,0.0,France,Very High
23640,1,LT02,42.0,70,France,-0.344,-0.750751,0.062751,1,3.0,0.0,0.0,9.0,9.0,9.0,2,1,4.0,3,1,5,2,1.0,4,1,0.0,1.0,,0.0,France,Very High
23649,2,LT02,40.0,65,France,-0.344,-0.750751,0.062751,1,6.0,1.0,3.0,11.0,9.0,10.0,2,1,3.0,3,1,4,2,1.0,2,1,0.0,0.0,,1.0,France,Very High
23657,1,LT02,45.0,78,France,-0.344,-0.750751,0.062751,1,0.0,0.0,0.0,6.0,6.0,6.0,0,1,4.0,3,1,1,1,2.0,2,1,0.0,1.0,3.0,0.0,France,Low
23665,2,LT02,,63,France,-0.344,-0.750751,0.062751,1,3.0,1.0,3.0,8.0,6.0,7.0,2,1,4.0,3,1,2,3,2.0,6,0,0.0,1.0,,,France,Moderate
23690,2,LT02,40.0,86,France,-0.344,-0.750751,0.062751,1,6.0,1.0,1.0,11.0,11.0,11.0,2,1,2.0,3,1,3,2,3.0,3,1,0.0,1.0,3.0,0.0,France,Very High
23700,3,LT02,40.0,32,France,-0.344,-0.750751,0.062751,2,6.0,3.0,3.0,9.0,9.0,9.0,2,1,3.0,3,2,4,2,2.0,9,1,0.0,1.0,,0.0,France,Very High
23721,1,LT02,17.0,59,France,-0.344,-0.750751,0.062751,1,3.0,0.0,0.0,9.0,9.0,9.0,2,1,4.0,3,1,1,3,0.0,,1,0.0,1.0,2.0,0.0,France,Very High
23749,3,LT02,40.0,36,France,-0.344,-0.750751,0.062751,2,5.0,2.0,3.0,9.0,8.0,8.5,2,1,3.0,3,3,2,3,2.0,5,0,0.0,0.0,0.0,0.0,France,High
23752,2,LT02,60.0,72,France,-0.344,-0.750751,0.062751,1,5.0,0.0,0.0,11.0,11.0,11.0,2,1,3.0,3,1,2,3,2.0,1,1,0.0,,3.0,0.0,France,Very High
23759,2,LT02,,71,France,-0.344,-0.750751,0.062751,1,3.0,0.0,0.0,9.0,9.0,9.0,2,1,3.0,3,1,4,2,2.0,2,1,0.0,1.0,3.0,1.0,France,Very High
23768,2,LT02,35.0,37,France,-0.344,-0.750751,0.062751,1,6.0,4.0,1.0,8.0,11.0,9.5,2,1,3.0,3,1,2,3,2.0,9,1,1.0,,,0.0,France,Very High
23778,3,LT02,50.0,43,France,-0.344,-0.750751,0.062751,2,5.0,6.0,6.0,5.0,5.0,5.0,1,1,3.0,3,1,0,3,2.0,10,0,0.0,,2.0,1.0,France,Low
23782,3,LT02,48.0,63,France,-0.344,-0.750751,0.062751,2,5.0,1.0,3.0,10.0,8.0,9.0,2,1,4.0,3,1,1,3,2.0,,0,0.0,1.0,,0.0,France,Very High
23786,4,LT02,30.0,57,France,-0.344,-0.750751,0.062751,3,3.0,0.0,0.0,9.0,9.0,9.0,2,1,4.0,3,3,1,1,1.0,1,1,0.0,1.0,2.0,1.0,France,Very High
23811,3,LT02,16.0,66,France,-0.344,-0.750751,0.062751,2,4.0,0.0,0.0,10.0,10.0,10.0,2,1,3.0,3,2,0,3,1.0,2,0,0.0,1.0,3.0,1.0,France,Very High
23818,2,LT02,40.0,56,France,-0.344,-0.750751,0.062751,1,4.0,0.0,0.0,10.0,10.0,10.0,2,1,1.0,3,2,1,2,2.0,8,0,0.0,1.0,2.0,0.0,France,Very High
23830,2,LT01,40.0,34,France,-0.093,-0.444333,0.258333,1,3.0,5.0,5.0,4.0,4.0,4.0,1,1,3.0,2,1,4,2,2.0,2,1,0.0,,,0.0,France,Low
23838,2,LT02,,82,France,-0.344,-0.750751,0.062751,1,3.0,3.0,0.0,6.0,9.0,7.5,2,1,4.0,3,1,2,1,1.0,2,1,0.0,1.0,3.0,0.0,France,High
23840,1,LT02,,76,France,-0.344,-0.750751,0.062751,1,3.0,0.0,0.0,9.0,9.0,9.0,2,1,4.0,3,1,,2,1.0,1,1,0.0,,3.0,0.0,France,Very High
23884,1,LT02,40.0,50,France,-0.344,-0.750751,0.062751,1,6.0,2.0,3.0,10.0,9.0,9.5,2,1,3.0,3,2,1,1,1.0,10,0,0.0,0.0,,0.0,France,Very High
23902,3,LT02,,44,France,-0.344,-0.750751,0.062751,2,1.0,1.0,0.0,6.0,7.0,6.5,2,1,3.0,3,1,0,0,0.0,,1,0.0,,,1.0,France,Moderate
23910,2,LT02,,82,France,-0.344,-0.750751,0.062751,1,1.0,0.0,0.0,7.0,7.0,7.0,2,1,3.0,3,1,1,2,3.0,3,1,0.0,1.0,,0.0,France,Moderate
23918,1,LT02,48.0,83,France,-0.344,-0.750751,0.062751,1,4.0,0.0,0.0,10.0,10.0,10.0,2,1,3.0,3,1,1,0,1.0,3,1,0.0,1.0,,0.0,France,Very High
23919,2,LT02,40.0,52,France,-0.344,-0.750751,0.062751,1,3.0,6.0,0.0,3.0,9.0,6.0,0,1,3.0,3,1,3,2,0.0,7,0,0.0,1.0,,1.0,France,Low
23938,1,LT02,,64,France,-0.344,-0.750751,0.062751,1,1.0,0.0,0.0,7.0,7.0,7.0,2,1,3.0,3,2,1,1,1.0,3,1,0.0,1.0,3.0,0.0,France,Moderate
23963,1,LT02,12.0,59,France,-0.344,-0.750751,0.062751,1,4.0,0.0,0.0,10.0,10.0,10.0,2,1,3.0,3,,,2,1.0,3,1,1.0,0.0,1.0,0.0,France,Very High
23966,3,LT02,50.0,31,France,-0.344,-0.750751,0.062751,2,5.0,6.0,6.0,5.0,5.0,5.0,1,1,3.0,3,2,2,3,3.0,9,0,0.0,,,0.0,France,Low
23968,2,LT02,42.0,50,France,-0.344,-0.750751,0.062751,1,1.0,1.0,5.0,6.0,2.0,4.0,1,1,4.0,3,1,4,2,2.0,9,1,0.0,,,1.0,France,Low
23989,2,LT02,50.0,71,France,-0.344,-0.750751,0.062751,1,5.0,0.0,0.0,11.0,11.0,11.0,2,1,3.0,3,2,4,2,0.0,2,1,0.0,1.0,2.0,0.0,France,Very High
23990,2,LT02,40.0,31,France,-0.344,-0.750751,0.062751,1,5.0,5.0,6.0,6.0,5.0,5.5,1,1,4.0,3,1,4,2,2.0,7,0,0.0,0.0,1.0,0.0,France,Low
24013,4,LT02,,49,France,-0.344,-0.750751,0.062751,3,1.0,1.0,2.0,6.0,5.0,5.5,1,1,1.0,3,2,3,3,3.0,,0,0.0,1.0,,0.0,France,Low
24020,1,LT01,20.0,29,France,-0.093,-0.444333,0.258333,1,1.0,1.0,0.0,6.0,7.0,6.5,2,1,3.0,2,2,1,2,0.0,2,0,0.0,,,1.0,France,Moderate
24029,2,LT01,40.0,78,France,-0.093,-0.444333,0.258333,1,5.0,0.0,0.0,11.0,11.0,11.0,2,1,1.0,2,2,2,3,3.0,5,1,0.0,1.0,3.0,0.0,France,Very High
24041,2,LT02,36.0,54,France,-0.344,-0.750751,0.062751,1,5.0,1.0,2.0,10.0,9.0,9.5,2,1,1.0,3,2,3,3,0.0,8,1,0.0,1.0,,0.0,France,Very High
24071,2,LT02,40.0,69,France,-0.344,-0.750751,0.062751,1,6.0,0.0,0.0,12.0,12.0,12.0,2,1,2.0,3,3,3,3,3.0,3,1,0.0,1.0,3.0,0.0,France,Very High
24074,2,LT02,40.0,61,France,-0.344,-0.750751,0.062751,1,4.0,1.0,0.0,9.0,10.0,9.5,2,1,3.0,3,1,1,2,1.0,1,1,0.0,1.0,2.0,1.0,France,Very High
24082,1,LT02,48.0,89,France,-0.344,-0.750751,0.062751,1,4.0,0.0,0.0,10.0,10.0,10.0,2,1,3.0,3,1,,2,1.0,1,1,0.0,1.0,3.0,0.0,France,Very High
24091,1,LT02,35.0,34,France,-0.344,-0.750751,0.062751,1,4.0,4.0,2.0,6.0,8.0,7.0,2,1,3.0,3,1,2,2,2.0,5,1,0.0,,2.0,0.0,France,Moderate
24103,2,LT02,40.0,75,France,-0.344,-0.750751,0.062751,1,5.0,4.0,1.0,7.0,10.0,8.5,2,1,3.0,3,1,2,0,2.0,8,1,0.0,1.0,2.0,0.0,France,High
24126,3,LT02,40.0,44,France,-0.344,-0.750751,0.062751,2,2.0,4.0,1.0,4.0,7.0,5.5,1,1,2.0,3,1,2,3,3.0,10,0,0.0,,0.0,0.0,France,Low
24146,3,LT02,48.0,49,France,-0.344,-0.750751,0.062751,2,4.0,1.0,3.0,9.0,7.0,8.0,2,1,3.0,3,1,1,1,1.0,8,1,0.0,,2.0,0.0,France,High
24168,4,LT02,60.0,50,France,-0.344,-0.750751,0.062751,3,4.0,4.0,4.0,6.0,6.0,6.0,0,1,3.0,3,2,2,2,1.0,10,0,0.0,1.0,,0.0,France,Low
24175,2,LT02,50.0,63,France,-0.344,-0.750751,0.062751,1,4.0,0.0,4.0,10.0,6.0,8.0,2,1,3.0,3,1,3,2,2.0,2,1,0.0,1.0,3.0,1.0,France,High
24186,2,LT01,42.0,64,France,-0.093,-0.444333,0.258333,1,6.0,6.0,3.0,6.0,9.0,7.5,2,1,4.0,2,,2,2,2.0,,1,0.0,1.0,,0.0,France,High
24194,2,LT02,,48,France,-0.344,-0.750751,0.062751,1,3.0,3.0,1.0,6.0,8.0,7.0,2,1,3.0,3,2,,3,3.0,1,0,,0.0,0.0,1.0,France,Moderate
24196,1,LT02,,43,France,-0.344,-0.750751,0.062751,1,2.0,1.0,1.0,7.0,7.0,7.0,2,1,2.0,3,1,2,1,2.0,1,1,0.0,0.0,0.0,0.0,France,Moderate
24199,4,LT01,48.0,39,France,-0.093,-0.444333,0.258333,3,6.0,5.0,6.0,7.0,6.0,6.5,2,1,1.0,2,1,4,3,3.0,6,1,0.0,,,0.0,France,Moderate
24213,1,LT02,40.0,25,France,-0.344,-0.750751,0.062751,1,5.0,5.0,5.0,6.0,6.0,6.0,0,1,1.0,3,1,2,2,1.0,7,0,0.0,0.0,0.0,1.0,France,Low
24227,2,LT02,40.0,76,France,-0.344,-0.750751,0.062751,1,4.0,3.0,4.0,7.0,6.0,6.5,2,1,4.0,3,1,1,2,2.0,4,0,0.0,1.0,,0.0,France,Moderate
24228,4,LT02,,59,France,-0.344,-0.750751,0.062751,3,2.0,1.0,3.0,7.0,5.0,6.0,0,1,4.0,3,1,1,0,1.0,7,0,0.0,0.0,2.0,0.0,France,Low
24239,2,LT02,40.0,67,France,-0.344,-0.750751,0.062751,1,4.0,1.0,1.0,9.0,9.0,9.0,2,1,4.0,3,1,3,2,0.0,3,1,0.0,1.0,3.0,0.0,France,Very High
24317,2,LT02,40.0,76,France,-0.344,-0.750751,0.062751,1,3.0,0.0,0.0,9.0,9.0,9.0,2,1,4.0,3,2,1,2,1.0,4,1,0.0,1.0,,0.0,France,Very High
24333,2,LT02,45.0,73,France,-0.344,-0.750751,0.062751,1,0.0,0.0,0.0,6.0,6.0,6.0,0,1,3.0,3,2,1,2,3.0,5,1,0.0,1.0,,0.0,France,Low
24335,3,LT02,40.0,63,France,-0.344,-0.750751,0.062751,2,5.0,1.0,1.0,10.0,10.0,10.0,2,1,3.0,3,1,2,2,2.0,2,1,0.0,1.0,3.0,0.0,France,Very High
24364,1,LT02,40.0,56,France,-0.344,-0.750751,0.062751,1,3.0,3.0,3.0,6.0,6.0,6.0,0,1,3.0,3,1,1,0,1.0,1,0,0.0,,2.0,1.0,France,Low
24379,4,LT02,50.0,77,France,-0.344,-0.750751,0.062751,3,1.0,0.0,0.0,7.0,7.0,7.0,2,1,4.0,3,3,1,0,3.0,2,1,0.0,1.0,3.0,0.0,France,Moderate
